,0,1
71,nm0000154,"['Academy Awards, USA, Oscar', 'Academy Awards, USA, Oscar', 'Australian Film Institute, Global Achievement Award', 'Australian Film Institute, AFI Award', 'Australian Film Institute, AFI Award', 'Blockbuster Entertainment Awards, Blockbuster Entertainment Award', 'Blockbuster Entertainment Awards, Blockbuster Entertainment Award', 'Critics Choice Awards, Critics Choice Award', 'Christopher Awards, Christopher Award', 'Cinema Writers Circle Awards, Spain, CEC Award', 'Cinema Writers Circle Awards, Spain, CEC Award', 'Golden Globes, USA, Golden Globe', 'Satellite Awards, Golden Satellite Award', 'Hasty Pudding Theatricals, USA, Man of the Year', 'Hollywood Film Awards, Hollywood Film Award', 'Hollywood Film Awards, Hollywood Film Award', 'Irish Film and Television Awards, Outstanding Contribution to World Cinema', 'Karlovy Vary International Film Festival, Special Prize for Outstanding Contribution to World Cinema', 'National Board of Review, USA, Special Achievement Award', ""People's Choice Awards, USA, People's Choice Award"", ""People's Choice Awards, USA, People's Choice Award"", ""People's Choice Awards, USA, People's Choice Award"", ""People's Choice Awards, USA, People's Choice Award"", ""People's Choice Awards, USA, People's Choice Award"", 'Razzie Awards, Razzie Award', 'Razzie Awards, Redeemer Award', 'ShoWest Convention, USA, ShoWest Award', 'ShoWest Convention, USA, ShoWest Award', 'Golden Knight Film Festival, Grand Prix', 'Capri, Hollywood, Capri Director Award', 'Capri, Hollywood, Capri Movie of the Year Award', 'Golden Eagle Awards, Russia, Golden Eagle', 'Alliance of Women Film Journalists, EDA Female Focus Award', 'Alliance of Women Film Journalists, EDA Special Mention Award', 'Jupiter Award, Jupiter Award', 'Guinness World Record Award, Guinness World Record', 'Huading Award, Huading Award', 'Yoga Awards, Yoga Award', 'Australian Academy of Cinema and Television Arts (AACTA) Awards, AACTA Award', 'AACTA International Awards, AACTA International Award', 'Ischia Film Festival, Foreign Award', ""The Guardian's Best Films, Top Film""]"
72,nm0001751,"['Academy of Science Fiction, Fantasy & Horror Films, USA, Saturn Award', 'ALMA Awards, ALMA Award', 'ALMA Awards, ALMA Award', 'Golden Globes, USA, Golden Globe', 'Satellite Awards, Golden Satellite Award', 'Imagen Foundation Awards, Imagen Award', 'Viewers for Quality Television Awards, Q Award', 'Walk of Fame, Star on the Walk of Fame', 'NCLR Bravo Awards, NCLR Bravo Award', 'Gold Derby Awards, Gold Derby TV Award', 'Gold Derby Awards, Gold Derby TV Award']"
73,nm0000154,"['Academy Awards, USA, Oscar', 'Academy Awards, USA, Oscar', 'Australian Film Institute, Global Achievement Award', 'Australian Film Institute, AFI Award', 'Australian Film Institute, AFI Award', 'Blockbuster Entertainment Awards, Blockbuster Entertainment Award', 'Blockbuster Entertainment Awards, Blockbuster Entertainment Award', 'Critics Choice Awards, Critics Choice Award', 'Christopher Awards, Christopher Award', 'Cinema Writers Circle Awards, Spain, CEC Award', 'Cinema Writers Circle Awards, Spain, CEC Award', 'Golden Globes, USA, Golden Globe', 'Satellite Awards, Golden Satellite Award', 'Hasty Pudding Theatricals, USA, Man of the Year', 'Hollywood Film Awards, Hollywood Film Award', 'Hollywood Film Awards, Hollywood Film Award', 'Irish Film and Television Awards, Outstanding Contribution to World Cinema', 'Karlovy Vary International Film Festival, Special Prize for Outstanding Contribution to World Cinema', 'National Board of Review, USA, Special Achievement Award', ""People's Choice Awards, USA, People's Choice Award"", ""People's Choice Awards, USA, People's Choice Award"", ""People's Choice Awards, USA, People's Choice Award"", ""People's Choice Awards, USA, People's Choice Award"", ""People's Choice Awards, USA, People's Choice Award"", 'Razzie Awards, Razzie Award', 'Razzie Awards, Redeemer Award', 'ShoWest Convention, USA, ShoWest Award', 'ShoWest Convention, USA, ShoWest Award', 'Golden Knight Film Festival, Grand Prix', 'Capri, Hollywood, Capri Director Award', 'Capri, Hollywood, Capri Movie of the Year Award', 'Golden Eagle Awards, Russia, Golden Eagle', 'Alliance of Women Film Journalists, EDA Female Focus Award', 'Alliance of Women Film Journalists, EDA Special Mention Award', 'Jupiter Award, Jupiter Award', 'Guinness World Record Award, Guinness World Record', 'Huading Award, Huading Award', 'Yoga Awards, Yoga Award', 'Australian Academy of Cinema and Television Arts (AACTA) Awards, AACTA Award', 'AACTA International Awards, AACTA International Award', 'Ischia Film Festival, Foreign Award', ""The Guardian's Best Films, Top Film""]"
74,nm0768018,"['Royal Television Society, UK, RTS Television Award']"
75,nm0200057,[nan]
76,nm0272521,[nan]
77,nm0565569,"['Gemini Awards, Gemini', 'Genie Awards, Genie', 'Puchon International Fantastic Film Festival, Best Actor', 'ACTRA Awards, ACTRA Toronto Award']"
78,nm0364977,"['Florida Film Critics Circle Awards, FFCC Award']"
79,nm0000594,"['Canadian Comedy Awards, Canadian Comedy Award', 'Monte-Carlo TV Festival, Golden Nymph', 'Newport Beach Film Festival, Honors', ""Toronto International Film Festival, Film Circuit People's Choice Award"", 'Young Artist Awards, Special Award', 'Young Artist Awards, Young Artist Award', 'San Diego Film Festival, Audience Award', 'Whistler Film Festival, Audience Award', 'L.A. Comedy Film Festival and Screenplay Competition, Best of the Fest: Feature Film', 'Canadian Screen Awards, CA, Canadian Screen Award', 'Bravo Otto, Bravo Otto Germany']"
80,nm0941315,[nan]
81,nm0000141,"['American Comedy Awards, USA, American Comedy Award', 'Golden Globes, USA, Golden Globe', 'Satellite Awards, Golden Satellite Award', 'National Television Awards, UK, National Television Award', ""Sci-Fi Universe Magazine, USA, Universe Reader's Choice Award"", 'TV Guide Awards, TV Guide Award', 'Walk of Fame, Star on the Walk of Fame', 'Aftonbladet TV Prize, Sweden, TV Prize', 'Capri, Hollywood, Capri Special Award', 'Online Film & Television Association, OFTA Television Award', 'Bravo Otto, Bravo Otto Germany', 'Bravo Otto, Bravo Otto Germany']"
82,nm0000378,"['Chicago Film Critics Association Awards, CFCA Award', 'Genie Awards, Genie', 'London Critics Circle Film Awards, ALFS Award', 'London Critics Circle Film Awards, ALFS Award', 'Phoenix Film Festival, Copper Wing Award', 'ShoWest Convention, USA, ShoWest Award', 'Tiburon International Film Festival, Golden Reel Award', 'California Independent Film Festival, Slate Award', 'FilmQuest, FilmQuest Cthulhu', 'FilmQuest, FilmQuest Cthulhu', 'SENE Film, Music and Art Festival, Film Jury Award']"
83,nm0005279,"['Primetime Emmy Awards, Primetime Emmy', 'Primetime Emmy Awards, Primetime Emmy', 'Primetime Emmy Awards, Primetime Emmy', 'Primetime Emmy Awards, Primetime Emmy', 'Peabody Awards, Personal Award', 'Walk of Fame, Star on the Walk of Fame', 'MovieGuide Awards, Grace Award', 'Online Film & Television Association, OFTA TV Hall of Fame', 'Online Film & Television Association, OFTA TV Hall of Fame']"
84,nm0005162,"['Academy of Science Fiction, Fantasy & Horror Films, USA, Saturn Award', 'Bogota Film Festival, Golden Precolumbian Circle', 'Action on Film International Film Festival, USA, Action on Film Award', 'Charlotte Film Festival, Festival Prize', 'Northeast Film Festival, US, Festival Award', 'CineRockom International Film Festival, Lifetime Achievement Diamond Award']"
85,nm0001082,"['Berlin International Film Festival, Silver Berlin Bear', 'Critics Choice Awards, Critics Choice Award', 'Critics Choice Awards, Critics Choice Award', 'Primetime Emmy Awards, Primetime Emmy', 'Film Independent Spirit Awards, Robert Altman Award', 'National Board of Review, USA, NBR Award', 'Online Film Critics Society Awards, OFCS Award', 'Paris Film Festival, Best Actor', 'Western Heritage Awards, Bronze Wrangler', 'CinEuphoria Awards, CinEuphoria', 'Online Film & Television Association, OFTA Television Award', 'Awards Circuit Community Awards, ACCA', 'Gold Derby Awards, Gold Derby Film Award', 'Clarence Derwent Awards, Clarence Derwent Award']"
86,nm1123814,[nan]
87,nm0485011,[nan]
88,nm0171583,[nan]
89,nm0000665,"['Continental Film Festival, Best Film', 'Ft. Lauderdale International Film Festival, Renaissance Award', ""Method Fest, Festival Director's Award"", 'Santa Fe Film Festival, Independent Spirit Award', 'Seattle International Film Festival, New American Cinema Award', 'Savannah Film Festival, Best Feature', 'Boston International Film Festival, Best Director', 'Vail Film Festival, Audience Award', 'Accolade Competition, Award of Excellence', 'Accolade Competition, Honorable Mention', 'Coney Island Film Festival, Tillie Award', 'Action on Film International Film Festival, USA, Action on Film Award', 'Action on Film International Film Festival, USA, Action on Film Award', ""Appalachian Film Festival, Governor's Golden Appy"", 'Big Island Film Festival, Golden Honu Award', 'Sacramento International Film Festival, Outstanding Comedy Short', 'SINY Film Festival (Staten Island New York), Festival Award', 'Blow-Up Chicago International Arthouse Film Fest, Festival Award', 'Southern Shorts Awards, Award of Excellence', 'Southern Shorts Awards, Award of Excellence', 'Southern Shorts Awards, Award of Excellence', 'Care Awards, Jury Prize', 'LA Live Film Festival, LA Live Film Award', 'LA Live Film Festival, LA Live Film Award', 'LA Live Film Festival, LA Live Film Award', 'Crown Wood International Film Festival, Festival Award', 'Crown Wood International Film Festival, Monthly Edition Award', 'Central States Indie Fan Film Fest, Best Short Short Film', 'Spotlight International Film Festival, Festival Award', 'Spotlight International Film Festival, Festival Award', 'Hex After Dark Film Festival, Best Comedy', 'Wallachia International Film Festival, Festival Prize', 'New York Movie Awards, November Award']"
90,nm0000523,"['Primetime Emmy Awards, Primetime Emmy', 'Primetime Emmy Awards, Primetime Emmy', 'Television Critics Association Awards, TCA Award', 'Viewers for Quality Television Awards, Q Award', 'Viewers for Quality Television Awards, Q Award', 'Walk of Fame, Star on the Walk of Fame', 'New York Women in Film & Television, Muse Award', ""Critics Choice Television Awards, Critics' Choice TV Award"", 'Online Film & Television Association, OFTA Television Award', 'Online Film & Television Association, OFTA Television Award', ""Women's Image Network Awards, WIN Award"", 'Gold Derby Awards, Gold Derby TV Award']"
91,nm0942787,[nan]
92,nm0005569,"['CableACE Awards, CableACE', 'CableACE Awards, ACE', 'Golden Globes, USA, Golden Globe', 'Satellite Awards, Golden Satellite Award', 'Film Independent Spirit Awards, Independent Spirit Award', 'Screen Actors Guild Awards, Actor', 'Screen Actors Guild Awards, Actor', 'Women in Film Crystal Awards, Crystal Award', 'Black Reel Awards, Black Reel', 'Black Reel Awards, Black Reel', 'Gracie Allen Awards, Gracie', 'Character and Morality in Entertainment Awards, Camie', 'Accolade Competition, Award of Excellence Special Mention', ""Society of Camera Operators, Governors' Award"", 'New York Women in Film & Television, Muse Award', ""Richmond International Film Festival, Founder's Award"", 'Canadian Screen Awards, CA, Canadian Screen Award', 'Canadian Screen Awards, CA, Canadian Screen Award', 'CinEuphoria Awards, CinEuphoria', 'Online Film & Television Association, OFTA TV Hall of Fame', 'Online Film & Television Association, OFTA Television Award', 'Women Film Critics Circle Awards, Lifetime Achievement Award', 'Black Film Critics Circle Awards, BFCC Award', 'AARP Movies for Grownups Awards, Movies for Grownups Award']"
93,nm0507271,"['Golden Globes, USA, Special Award', 'Grammy Awards, Grammy', 'Venice Film Festival, Special Volpi Cup']"
94,nm0000569,"['Academy Awards, USA, Oscar', 'Bambi Awards, Bambi', 'Blockbuster Entertainment Awards, Blockbuster Entertainment Award', 'Blockbuster Entertainment Awards, Blockbuster Entertainment Award', 'Primetime Emmy Awards, Primetime Emmy', 'Florida Film Critics Circle Awards, FFCC Award', 'Golden Camera, Germany, Golden Camera', 'Golden Globes, USA, Golden Globe', 'Satellite Awards, Golden Satellite Award', 'Kansas City Film Critics Circle Awards, KCFCC Award', 'Las Vegas Film Critics Society Awards, Sierra Award', 'MTV Movie + TV Awards, MTV Movie Award', 'Russian Guild of Film Critics, Golden Aries', 'San Diego Film Critics Society Awards, Special Award', 'Screen Actors Guild Awards, Actor', 'Screen Actors Guild Awards, Actor', 'ShoWest Convention, USA, Special Award', 'Walk of Fame, Star on the Walk of Fame', 'Women in Film Crystal Awards, Crystal Award', 'Empire Awards, UK, Empire Award', 'Jupiter Award, Jupiter Award', 'Online Film & Television Association, OFTA Television Award', 'Elle Women in Hollywood Awards, Icon Award']"
95,nm0316079,"['Boston Society of Film Critics Awards, BSFC Award', 'Boston Society of Film Critics Awards, BSFC Award', 'Boston Society of Film Critics Awards, BSFC Award', 'Critics Choice Awards, Critics Choice Award', 'Critics Choice Awards, Critics Choice Award', 'Chicago Film Critics Association Awards, CFCA Award', 'Chicago Film Critics Association Awards, CFCA Award', 'Dallas-Fort Worth Film Critics Association Awards, DFWFCA Award', 'Primetime Emmy Awards, Primetime Emmy', ""Fantasporto, Directors' Week Award"", 'Florida Film Critics Circle Awards, FFCC Award', 'Genie Awards, Genie', 'Golden Globes, USA, Golden Globe', 'Golden Globes, USA, Golden Globe', 'Golden Globes, USA, Golden Globe', 'Satellite Awards, Satellite Award', 'Satellite Awards, Satellite Award', 'Film Independent Spirit Awards, Independent Spirit Award', 'Kansas City Film Critics Circle Awards, KCFCC Award', 'Kansas City Film Critics Circle Awards, KCFCC Award', 'Karlovy Vary International Film Festival, Best Actor', 'Monte-Carlo TV Festival, Golden Nymph', 'National Board of Review, USA, NBR Award', 'National Board of Review, USA, NBR Award', 'New York Film Critics Circle Awards, NYFCC Award', 'Online Film Critics Society Awards, OFCS Award', 'Online Film Critics Society Awards, OFCS Award', 'Screen Actors Guild Awards, Actor', 'Screen Actors Guild Awards, Actor', 'Southeastern Film Critics Association Awards, SEFCA Award', 'Television Critics Association Awards, TCA Award', 'Toronto Film Critics Association Awards, TFCA Award', 'Toronto Film Critics Association Awards, TFCA Award', 'US Comedy Arts Festival, Comedy Film Honor', 'San Francisco Film Critics Circle, SFFCC Award', 'Vancouver Film Critics Circle, VFCC Award', 'Vancouver Film Critics Circle, VFCC Award', 'Sant Jordi Awards, Sant Jordi', 'Phoenix Film Critics Society Awards, PFCS Award', 'Washington DC Area Film Critics Association Awards, WAFCA Award', 'North Texas Film Critics Association, US, NTFCA Award', 'Indiana Film Journalists Association, US, IFJA Award', 'Iowa Film Critics Awards, IFC Award', 'Iowa Film Critics Awards, IFC Award', 'Iowa Film Critics Awards, IFC Award', 'Oklahoma Film Critics Circle Awards, OFCC Award', 'Houston Film Critics Society Awards, HFCS Award', 'Online Film & Television Association, OFTA Film Award', 'Online Film & Television Association, OFTA Television Award', 'Online Film & Television Association, OFTA Television Award', 'Awards Circuit Community Awards, ACCA', 'Women Film Critics Circle Awards, WFCC Award', 'Black Film Critics Circle Awards, BFCC Award', 'Black Film Critics Circle Awards, BFCC Award', ""Music City Film Critics' Association Awards, MCFCA Award"", 'Online Association of Female Film Critics, OAFFC Award', 'Greater Western New York Film Critics Association Awards, GWNYFCA Award', 'Chicago Indie Critics Awards (CIC), Windie', 'Michigan Movie Critics Guild Awards, MMCG Award', 'Astra Film Awards, Astra Award']"
96,nm0105672,"['Blockbuster Entertainment Awards, Blockbuster Entertainment Award', 'NAMIC Vision Awards, Vision Award', 'Television Critics Association Awards, TCA Award', 'Television Critics Association Awards, TCA Award', 'Viewers for Quality Television Awards, Q Award', 'Black Reel Awards, Black Reel', ""Critics Choice Television Awards, Critics' Choice TV Award"", ""Critics Choice Television Awards, Critics' Choice TV Award""]"
97,nm0320547,[nan]
98,nm0274371,"['Chicago Alt.Film Fest, Acting Award', 'Gemini Awards, Gemini', 'Leo Awards, Leo', 'Leo Awards, Leo', 'Best Shorts Competition, Awards of Excellence']"
99,nm0000947,"['Sitges - Catalonian International Film Festival, Medalla Sitges en Plata de Ley', 'Chicago Alt.Film Fest, Acting Award', 'Fantasporto, International Fantasy Film Award', 'Golden Globes, USA, Golden Globe', 'Golden Globes, USA, Golden Globe', 'Hermosa Beach Film Festival, Best Actress', 'Method Fest, Indie Supporter Award', 'National Board of Review, USA, NBR Award', 'New York Film Critics Circle Awards, NYFCC Award', 'New York VisionFest, Outstanding Achievement Award', 'Fangoria Chainsaw Awards, Chainsaw Award', 'Eyegore Awards, Eyegore Award', 'The Stinkers Bad Movie Awards, Stinker Award']"
100,nm0648846,"['CinEuphoria Awards, CinEuphoria']"
101,nm0380231,"['Young Artist Awards, Young Artist Award']"
102,nm0553436,"['ALMA Awards, ALMA Award', 'ALMA Awards, ALMA Award', 'ALMA Awards, ALMA Award', 'Daytime Emmy Awards, Daytime Emmy', 'Soap Opera Digest Awards, Soap Opera Digest Award', 'Soap Opera Digest Awards, Soap Opera Digest Award', 'Soap Opera Digest Awards, Soap Opera Digest Award', 'Red Dirt International Film Festival, US, Best Supporting Actor', 'Indie Series Awards, ISA', 'Red Nation Film Festival, Red Nation Film Award of Excellence', 'IndieFEST Film Awards, Award of Excellence', 'BIFF - Brasilia International Film Festival, BIMIFF Award']"
103,nm0575184,[nan]
104,nm0836071,"['Academy Awards, USA, Honorary Award', 'Santa Fe Film Festival, Jury Award', 'First Americans in the Arts Awards, FAITA Award', 'First Americans in the Arts Awards, Artist of the Decade', 'Western Heritage Awards, Hall of Great Western Performers', 'Western Heritage Awards, Bronze Wrangler', 'American Indian Film Festival, American Indian Movie Award', 'American Indian Film Festival, American Indian Movie Award', 'Golden Boot Awards, Golden Boot', 'Voice Arts Awards, Voice Arts Award', 'Red Nation Film Festival, Red Nation Film Award of Excellence', 'Red Nation Film Festival, Lifetime Achievement Award']"
105,nm0001606,"['Golden Globes, USA, Special Award', 'Venice Film Festival, Volpi Cup', 'Venice Film Festival, Special Volpi Cup']"
106,nm0942482,"['Chicago International Film Festival, Career Achievement Award', 'Primetime Emmy Awards, Primetime Emmy', 'Golden Globes, USA, Golden Globe', 'Film Independent Spirit Awards, Independent Spirit Award', 'London Critics Circle Film Awards, Dilys Powell Award', 'NAMIC Vision Awards, Vision Award', 'Newport Beach Film Festival, Variety Legend and Groundbreaker Award', 'Palm Springs International Film Festival, Career Achievement Award', 'San Diego Film Critics Society Awards, SDFCS Award', 'San Diego Film Critics Society Awards, SDFCS Award', 'Toronto Film Critics Association Awards, TFCA Award', 'AFI Awards, USA, AFI Award', 'Tribeca Film Festival, Best Actor', 'Black Reel Awards, Black Reel', 'Black Reel Awards, Black Reel', 'ACCEC Awards, ACCEC Award', 'North Texas Film Critics Association, US, NTFCA Award', 'Alliance of Women Film Journalists, EDA Award', ""IGN Summer Movie Awards, IGN People's Choice Award"", ""Film Club's The Lost Weekend, Lost Weekend Award"", 'International Online Cinema Awards (INOCA), INOCA TV', 'Black Film Critics Circle Awards, BFCC Award', 'Gold Derby Awards, Gold Derby TV Award', 'GI Film Festival - San Diego, Jury Prize', 'Chicago Indie Critics Awards (CIC), CIC Award', 'San Francisco Bay Area Film Critics Circle, SFBAFCC Award', 'Seattle Film Critics Society, SFCS Award', 'Portland Critics Association Awards, PCA Award', 'Critics Choice Awards Celebration of Cinema & Television, Visionary Award', 'Michigan Movie Critics Guild Awards, MMCG Award', 'Astra Film Awards, Acting Achievement Award']"
107,nm0220867,[nan]
108,nm0000145,"['Oregon Independent Film Festival, Jury Prize', 'Oregon Independent Film Festival, Best Actress']"
109,nm0562924,[nan]
110,nm0333318,"['Florida Film Critics Circle Awards, FFCC Award', 'Awards Circuit Community Awards, ACCA']"
111,nm0000608,"['Chicago Film Critics Association Awards, CFCA Award', 'Dallas-Fort Worth Film Critics Association Awards, DFWFCA Award', 'Primetime Emmy Awards, Primetime Emmy', 'Florida Film Critics Circle Awards, FFCC Award', 'Golden Globes, USA, Golden Globe', 'Golden Globes, USA, Golden Globe', 'Satellite Awards, Golden Satellite Award', 'Las Vegas Film Critics Society Awards, Sierra Award', 'Los Angeles Film Critics Association Awards, LAFCA Award', 'National Society of Film Critics Awards, USA, NSFC Award', 'New York Film Critics Circle Awards, NYFCC Award', 'Online Film Critics Society Awards, OFCS Award', ""People's Choice Awards, USA, People's Choice Award"", ""People's Choice Awards, USA, People's Choice Award"", ""People's Choice Awards, USA, People's Choice Award"", ""People's Choice Awards, USA, People's Choice Award"", ""People's Choice Awards, USA, People's Choice Award"", 'Razzie Awards, Razzie Award', 'San Diego Film Critics Society Awards, SDFCS Award', 'ShoWest Convention, USA, ShoWest Award', 'Viewers for Quality Television Awards, Q Award', 'Walk of Fame, Star on the Walk of Fame', 'World Stunt Awards, Lifetime Achievement Award', 'Western Heritage Awards, Hall of Great Western Performers', 'Western Heritage Awards, Bronze Wrangler', 'American Movie Awards, Marquee', 'Crystal Reel Awards, Lifetime Achievement Award', 'Golden Boot Awards, Golden Boot', 'Key West Film Festival, Golden Key', 'Online Film & Television Association, OFTA Film Award']"
112,nm0245652,[nan]
113,nm2847556,[nan]
114,nm0000242,"['Blockbuster Entertainment Awards, Blockbuster Entertainment Award', 'Boston Society of Film Critics Awards, BSFC Award', 'Boston Society of Film Critics Awards, BSFC Award', 'BAFTA Awards, BAFTA TV Award', 'Critics Choice Awards, Critics Choice Award', 'Christopher Awards, Christopher Award', 'Florida Film Critics Circle Awards, FFCC Award', 'Satellite Awards, Humanitarian Award', 'Satellite Awards, Satellite Award', 'Monte-Carlo TV Festival, Golden Nymph', 'MTV Movie + TV Awards, MTV Generation Award', 'MTV Movie + TV Awards, MTV Movie Award', 'National Board of Review, USA, Spotlight Award', 'National Board of Review, USA, NBR Award', 'National Society of Film Critics Awards, USA, NSFC Award', 'Palm Springs International Film Festival, Indie Impact Award', 'Peabody Awards, Peabody Award', 'Walk of Fame, Star on the Walk of Fame', 'Central Ohio Film Critics Association, COFCA Award', 'Central Ohio Film Critics Association, COFCA Award', 'African-American Film Critics Association (AAFCA), AAFCA Award', 'Village Voice Film Poll, VVFP Award', ""Indiewire Critics' Poll, ICP Award"", 'Realscreen Awards, Outstanding Achievement']"
115,nm0001618,"['Academy Awards, USA, Oscar', 'Blockbuster Entertainment Awards, Blockbuster Entertainment Award', 'BAFTA Awards, BAFTA Film Award', 'Critics Choice Awards, Critics Choice Award', 'Critics Choice Awards, Critics Choice Award', 'Cannes Film Festival, Best Actor', 'Florida Film Critics Circle Awards, FFCC Award', 'Golden Globes, USA, Golden Globe', 'Golden Rooster Awards, Audience Award', 'Grammy Awards, Grammy', 'Hollywood Film Awards, Hollywood Film Award', 'Film Independent Spirit Awards, Robert Altman Award', 'London Critics Circle Film Awards, ALFS Award', 'London Critics Circle Film Awards, ALFS Award', 'Los Angeles Film Critics Association Awards, LAFCA Award', 'National Board of Review, USA, NBR Award', 'Newport Beach Film Festival, Honors', ""Palm Springs International Film Festival, Chairman's Award"", ""People's Choice Awards, USA, People's Choice Award"", 'San Diego Film Critics Society Awards, SDFCS Award', 'San Diego Film Critics Society Awards, Special Award', 'Screen Actors Guild Awards, Actor', 'Toronto International Film Festival, Tribute Actor Award', 'Venice Film Festival, Volpi Cup', 'San Francisco Film Critics Circle, SFFCC Award', 'Vancouver Film Critics Circle, VFCC Award', 'Sant Jordi Awards, Sant Jordi', 'Phoenix Film Critics Society Awards, PFCS Award', 'Capri, Hollywood, Capri Actor Award', 'Austin Film Critics Association, AFCA Award', 'North Texas Film Critics Association, US, NTFCA Award', 'North Texas Film Critics Association, US, NTFCA Award', 'St. Louis Film Critics Association, US, SLFCA Award', 'Alliance of Women Film Journalists, EDA Special Mention Award', 'New York Film Critics, Online, NYFCO Award', 'Dublin Film Critics Circle Awards, DFCC', 'Iowa Film Critics Awards, IFC Award', 'Denver Film Critics Society, DFCS Award', 'IGN Summer Movie Awards, IGN Award', ""IGN Summer Movie Awards, IGN People's Choice Award"", 'CinEuphoria Awards, CinEuphoria', 'SESC Film Festival, Brazil, Audience Award', 'SESC Film Festival, Brazil, Critics Award', 'SESC Film Festival, Brazil, Audience Award', 'Utah Film Critics Association Awards, UFCA Award', ""Film Club's The Lost Weekend, Lost Weekend Award"", 'Online Film & Television Association, OFTA Film Award', 'Village Voice Film Poll, VVFP Award', 'Italian Online Movie Awards (IOMA), IOMA', 'Huading Award, Huading Award', 'Golden Schmoes Awards, Golden Schmoes', 'Golden Schmoes Awards, Golden Schmoes', 'International Online Cinema Awards (INOCA), Halfway Award', 'International Online Cinema Awards (INOCA), INOCA', 'Internet Film Critic Society, IFCS Award', 'North Carolina Film Critics Association, NCFCA Award', 'Gold Derby Awards, Gold Derby Film Award', 'Gold Derby Awards, Gold Derby Film Award', 'Yoga Awards, Yoga Award', 'Hollywood International Independent Documentary Awards, Award of Excellence', 'Hawaii Film Critics Society, HFCS Award', 'The BAM Awards, The BAM Award']"
116,nm0000234,"['Academy Awards, USA, Oscar', 'Academy of Science Fiction, Fantasy & Horror Films, USA, Saturn Award', 'Bambi Awards, Bambi', 'Berlin International Film Festival, Silver Berlin Bear', 'Critics Choice Awards, Critics Choice Award', 'Camerimage, Krzysztof Kieslowski Award', 'Chicago Film Critics Association Awards, CFCA Award', 'Costume Designers Guild Awards, Spotlight Award', 'Dallas-Fort Worth Film Critics Association Awards, DFWFCA Award', 'GLAAD Media Awards, Vanguard Award', 'Golden Camera, Germany, Golden Camera', 'Satellite Awards, Golden Satellite Award', 'Gotham Awards, Tribute Award', 'Hasty Pudding Theatricals, USA, Woman of the Year', 'Hollywood Film Awards, Hollywood Film Award', 'Film Independent Spirit Awards, Independent Spirit Award', 'Film Independent Spirit Awards, Independent Spirit Award', 'Kansas City Film Critics Circle Awards, KCFCC Award', 'Las Vegas Film Critics Society Awards, Sierra Award', 'Milano International Film Festival Awards (MIFF Awards), Best Actress', 'MTV Movie + TV Awards, MTV Movie Award', 'National Board of Review, USA, NBR Award', 'National Society of Film Critics Awards, USA, NSFC Award', 'Palm Springs International Film Festival, International Star Award', 'Palm Springs International Film Festival, Indie Impact Award', ""Palm Springs International Film Festival, Chairman's Vanguard Award"", 'Palm Springs International Film Festival, Desert Palm Achievement Award', 'Santa Barbara International Film Festival, Outstanding Performer of the Year Award', 'Screen Actors Guild Awards, Actor', 'Teen Choice Awards, Teen Choice Award', 'Teen Choice Awards, Teen Choice Award', 'Walk of Fame, Star on the Walk of Fame', 'San Francisco Film Critics Circle, SFFCC Award', 'Vancouver Film Critics Circle, VFCC Award', 'CineVegas International Film Festival, Half-Life Award', 'Central Ohio Film Critics Association, COFCA Award', 'Los Angeles Film Festival, Spirit of Independence Award', 'CinemaCon, USA, CinemaCon Award', 'CinemaCon, USA, CinemaCon Award', 'North Texas Film Critics Association, US, NTFCA Award', 'Alliance of Women Film Journalists, EDA Female Focus Award', 'New York Film Critics, Online, NYFCO Award', 'Jupiter Award, Jupiter Award', 'CinEuphoria Awards, CinEuphoria', 'CinEuphoria Awards, CinEuphoria', 'CinEuphoria Awards, CinEuphoria', 'Utah Film Critics Association Awards, UFCA Award', 'Online Film & Television Association, OFTA Television Award', 'Online Film & Television Association, OFTA Film Award', 'Elle Women in Hollywood Awards, Icon Award', ""International Online Film Critics' Poll, IOFCP Award"", 'Awards Circuit Community Awards, ACCA', 'Awards Circuit Community Awards, ACCA', 'Golden Schmoes Awards, Golden Schmoes', 'Behind the Voice Actors Awards, BTVA Feature Film Voice Acting Award', 'Women Film Critics Circle Awards, WFCC Award', 'Women Film Critics Circle Awards, WFCC Award', 'Women Film Critics Circle Awards, Acting and Activism Award', 'Spike Video Game Awards, VGA', 'Gold Derby Awards, Gold Derby Film Award', 'Nevada Film Critics Society, NFCS Award', 'Russian National Movie Awards, Georges Award', 'Hawaii Film Critics Society, HFCS Award']"
117,nm0001001,"['Academy of Science Fiction, Fantasy & Horror Films, USA, Golden Scroll', 'Florida Film Festival, Lifetime Achievement Award', 'Hollywood Film Awards, Hollywood Film Award', 'Walk of Fame, Star on the Walk of Fame', 'Golden Boot Awards, Golden Boot', 'TV Land Awards, TV Land Award', 'Action on Film International Film Festival, USA, Action on Film Award']"
118,nm0001375,"['Academy Awards, USA, Oscar', 'Golden Globes, USA, Golden Globe', 'Walk of Fame, Star on the Walk of Fame', 'Walk of Fame, Star on the Walk of Fame']"
119,nm0000961,"['CableACE Awards, ACE', 'New York International Independent Film & Video Festival, Grand Jury Prize', 'Oldenburg Film Festival, German Independence Honorary Award', 'Golden Reel International Film Festival, April Award']"
120,nm0002114,[nan]
121,nm0353232,[nan]
122,nm0239152,[nan]
123,nm1967370,[nan]
